,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
260076_at,0.601492609,4.776252615,1.066967327,0.307842098,0.969030693,-4.621227486,FALSE
260996_at,-0.121770347,2.671286636,-1.066929582,0.307858436,0.969030693,-4.621242533,FALSE
259305_at,-0.135971011,8.051328998,-1.066896681,0.307872677,0.969030693,-4.621255648,FALSE
253966_at,0.110763906,2.731313166,1.066635599,0.307985706,0.969030693,-4.621359714,FALSE
254632_at,0.156725309,2.981319923,1.066606354,0.307998369,0.969030693,-4.621371371,FALSE
244916_at,-0.15532274,2.957500758,-1.066488045,0.308049599,0.969030693,-4.621418521,FALSE
253517_at,0.125310138,4.492061322,1.066372355,0.308099702,0.969030693,-4.621464624,FALSE
263443_at,-0.208398183,6.718845189,-1.066336669,0.308115158,0.969030693,-4.621478845,FALSE
262536_at,-0.233236582,5.04113842,-1.066251077,0.308152231,0.969030693,-4.621512951,FALSE
250697_at,-0.191161102,6.751797699,-1.066159324,0.308191977,0.969030693,-4.62154951,FALSE
257624_at,-0.175706247,6.934718721,-1.066094122,0.308220224,0.969030693,-4.621575488,FALSE
262703_at,-0.190457543,5.341711748,-1.066082881,0.308225094,0.969030693,-4.621579967,FALSE
248106_at,-0.139781433,7.107310956,-1.066009379,0.308256938,0.969030693,-4.62160925,FALSE
265383_at,-0.154371952,6.718502046,-1.065980617,0.3082694,0.969030693,-4.621620709,FALSE
253615_at,0.18637294,6.199289692,1.065946079,0.308284365,0.969030693,-4.621634468,FALSE
250599_at,-0.089768565,4.896948228,-1.065842997,0.308329033,0.969030693,-4.621675533,FALSE
255457_at,0.394506582,5.214803456,1.065741116,0.308373185,0.969030693,-4.621716116,FALSE
267466_at,0.110842909,2.702284477,1.065599056,0.308434758,0.969030693,-4.621772699,FALSE
254729_at,-0.176566949,2.410514415,-1.065443244,0.308502301,0.969030693,-4.621834754,FALSE
258162_at,0.106757409,8.079472767,1.065429861,0.308508103,0.969030693,-4.621840084,FALSE
251940_at,0.337760503,4.09431815,1.065260129,0.308581694,0.969030693,-4.621907675,FALSE
260134_at,-0.188453914,3.687825303,-1.065155634,0.308627007,0.969030693,-4.621949283,FALSE
263646_at,-0.100297251,2.405853145,-1.065136592,0.308635265,0.969030693,-4.621956865,FALSE
267225_at,-0.116971025,2.421806512,-1.065120475,0.308642254,0.969030693,-4.621963282,FALSE
253144_at,-0.191455437,5.520493064,-1.0651118,0.308646017,0.969030693,-4.621966736,FALSE
255659_at,-0.222597517,6.96485918,-1.064975898,0.308704959,0.969030693,-4.622020845,FALSE
263223_at,-0.137065987,8.229674502,-1.064936801,0.308721917,0.969030693,-4.62203641,FALSE
258112_at,-0.134944439,3.03912934,-1.064741241,0.308806752,0.969030693,-4.622114259,FALSE
250671_at,-0.118527609,6.843165081,-1.064686407,0.308830542,0.969030693,-4.622136086,FALSE
245920_at,-0.107638811,2.603366005,-1.064654629,0.30884433,0.969030693,-4.622148735,FALSE
252391_at,-0.2390612,6.418597927,-1.064623624,0.308857783,0.969030693,-4.622161076,FALSE
264160_at,-0.193857929,3.871012711,-1.064601453,0.308867403,0.969030693,-4.622169901,FALSE
261187_at,0.141813035,2.882894895,1.064595692,0.308869903,0.969030693,-4.622172194,FALSE
254684_at,-0.1001923,10.1632004,-1.064486464,0.308917301,0.969030693,-4.622215667,FALSE
263856_at,-0.111787888,9.461980869,-1.06436551,0.308969795,0.969030693,-4.622263804,FALSE
248819_at,0.394436503,8.143332646,1.064321868,0.308988737,0.969030693,-4.622281172,FALSE
248224_at,-0.157818793,6.976261297,-1.064251546,0.30901926,0.969030693,-4.622309156,FALSE
258652_at,0.163136318,3.638275418,1.064243115,0.30902292,0.969030693,-4.622312511,FALSE
251177_at,-0.099594696,7.358700476,-1.064136953,0.309069005,0.969030693,-4.622354754,FALSE
248104_at,-0.121513644,3.272124354,-1.064093266,0.309087971,0.969030693,-4.622372137,FALSE
261445_at,0.094378129,7.889217913,1.06405723,0.309103616,0.969030693,-4.622386475,FALSE
264680_at,0.182912563,9.066257455,1.063932245,0.309157884,0.969030693,-4.622436202,FALSE
258658_at,0.179633944,8.533831858,1.063845261,0.309195656,0.969030693,-4.622470807,FALSE
256716_at,-0.097381886,2.331316554,-1.063822963,0.309205339,0.969030693,-4.622479678,FALSE
253523_at,0.083662236,9.307035255,1.063707117,0.30925565,0.969030693,-4.622525761,FALSE
261118_at,-0.107524864,2.564998667,-1.063683042,0.309266106,0.969030693,-4.622535338,FALSE
249411_at,0.357807416,8.18514796,1.063659463,0.309276348,0.969030693,-4.622544718,FALSE
251154_at,0.32305384,5.91619747,1.063539975,0.30932825,0.969030693,-4.622592245,FALSE
254387_at,0.498635181,8.454917911,1.063397407,0.309390186,0.969030693,-4.622648947,FALSE
250039_at,0.13583873,3.217785062,1.063276317,0.309442799,0.969030693,-4.622697104,FALSE
264406_at,-0.122472026,7.908872024,-1.063154031,0.309495937,0.969030693,-4.622745731,FALSE
251441_at,-0.128777011,2.26416458,-1.063120305,0.309510594,0.969030693,-4.622759142,FALSE
248731_at,0.09669941,3.205997163,1.063040723,0.309545181,0.969030693,-4.622790785,FALSE
260515_at,-0.128963059,3.277246494,-1.063008506,0.309559184,0.969030693,-4.622803595,FALSE
246304_at,0.097575935,10.48790003,1.062999229,0.309563216,0.969030693,-4.622807283,FALSE
253971_at,-0.102667723,3.023181233,-1.062876426,0.309616595,0.969030693,-4.622856107,FALSE
253116_at,-0.103764462,7.556365528,-1.06283661,0.309633904,0.969030693,-4.622871937,FALSE
257947_at,-0.842256404,10.62255444,-1.062748392,0.309672256,0.969030693,-4.622907007,FALSE
260567_at,-0.218775355,7.016613187,-1.062655698,0.309712557,0.969030693,-4.622943855,FALSE
257513_s_at,0.100319114,7.198954833,1.062544976,0.309760702,0.969030693,-4.622987866,FALSE
257673_at,0.265428393,7.29806096,1.062510564,0.309775667,0.969030693,-4.623001544,FALSE
259491_at,0.312520287,4.466207359,1.062404124,0.309821957,0.969030693,-4.623043849,FALSE
255199_at,-0.088512153,7.803532153,-1.062398047,0.3098246,0.969030693,-4.623046264,FALSE
262349_at,0.492706929,5.322065532,1.062379951,0.30983247,0.969030693,-4.623053456,FALSE
267566_at,-0.084342127,2.588760682,-1.062369457,0.309837034,0.969030693,-4.623057627,FALSE
255606_at,0.153900063,3.020465124,1.062222175,0.309901097,0.969030693,-4.623116158,FALSE
248240_at,-0.11204819,3.000743286,-1.062068514,0.309967945,0.969030693,-4.623177219,FALSE
266161_at,-0.137448085,2.410262553,-1.062055448,0.30997363,0.969030693,-4.623182411,FALSE
255607_at,-0.131344367,2.789980926,-1.061937756,0.310024838,0.969030693,-4.623229174,FALSE
249584_s_at,-0.134953976,2.851998186,-1.061910597,0.310036656,0.969030693,-4.623239964,FALSE
248392_at,0.210748831,5.397441499,1.061811365,0.310079838,0.969030693,-4.623279388,FALSE
266866_at,0.114451051,2.528206555,1.061353,0.310279362,0.969030693,-4.623461461,FALSE
254892_at,0.096709422,6.650000695,1.06133979,0.310285114,0.969030693,-4.623466708,FALSE
253113_at,-0.101699072,5.017774664,-1.061137806,0.310373067,0.969030693,-4.623546921,FALSE
263711_at,-0.180168122,8.642118484,-1.061068237,0.310403366,0.969030693,-4.623574547,FALSE
264991_s_at,-0.15910336,3.609805202,-1.060950152,0.310454798,0.969030693,-4.623621435,FALSE
267292_at,0.142109183,2.804414806,1.060924647,0.310465908,0.969030693,-4.623631562,FALSE
245732_at,-0.114446418,6.277439113,-1.060868261,0.31049047,0.969030693,-4.623653949,FALSE
256282_at,0.162303747,3.625338838,1.060750564,0.310541745,0.969030693,-4.623700677,FALSE
245829_at,-0.105813795,2.312214678,-1.060734675,0.310548667,0.969030693,-4.623706984,FALSE
262287_at,0.122658812,7.409833467,1.060310171,0.310733657,0.969030693,-4.623875487,FALSE
255473_at,0.097884075,8.14841816,1.060306432,0.310735287,0.969030693,-4.623876971,FALSE
260363_at,0.34535664,3.61705046,1.06015698,0.310800435,0.969030693,-4.623936283,FALSE
251310_at,0.137169429,5.531818077,1.060003486,0.310867355,0.969030693,-4.623997193,FALSE
256069_at,-0.141986604,7.839458221,-1.060002535,0.31086777,0.969030693,-4.62399757,FALSE
265249_at,-0.348368435,5.068120987,-1.05998214,0.310876662,0.969030693,-4.624005663,FALSE
256683_at,-0.113567012,7.7290467,-1.059829097,0.310943398,0.969030693,-4.624066386,FALSE
249994_at,-0.205114516,6.434724145,-1.059827564,0.310944067,0.969030693,-4.624066995,FALSE
247777_at,0.090897049,9.239776569,1.059674074,0.311011009,0.969030693,-4.624127889,FALSE
260682_at,0.084307899,7.256491934,1.059561144,0.311060268,0.969030693,-4.624172689,FALSE
252645_at,-0.13752954,2.618964679,-1.059178092,0.311227396,0.969030693,-4.624324619,FALSE
245065_at,0.121330436,6.969118961,1.059085827,0.311267662,0.969030693,-4.624361209,FALSE
259544_at,-0.100880451,13.36767144,-1.05907515,0.311272322,0.969030693,-4.624365443,FALSE
246004_at,0.622504952,4.842649705,1.059013938,0.311299038,0.969030693,-4.624389716,FALSE
246463_at,0.223839001,6.014767756,1.058976098,0.311315554,0.969030693,-4.624404721,FALSE
254103_at,0.09558243,10.11708498,1.058965605,0.311320134,0.969030693,-4.624408882,FALSE
262514_at,0.145043561,7.90432041,1.05894799,0.311327823,0.969030693,-4.624415867,FALSE
264887_at,-0.115056369,10.43701946,-1.05891736,0.311341194,0.969030693,-4.624428012,FALSE
245558_at,0.138958487,3.767590215,1.058904756,0.311346695,0.969030693,-4.624433009,FALSE
258738_at,0.099288165,2.63817734,1.058834688,0.311377282,0.969030693,-4.624460791,FALSE
259177_at,0.121161427,3.068125703,1.058599029,0.311480172,0.969030693,-4.62455422,FALSE
259321_at,-0.178708139,4.81217491,-1.058592475,0.311483034,0.969030693,-4.624556819,FALSE
249860_at,0.24108378,3.368143991,1.058587688,0.311485125,0.969030693,-4.624558716,FALSE
254414_at,-0.14765227,6.360875658,-1.058462979,0.311539584,0.969030693,-4.624608152,FALSE
252393_at,0.108255374,2.708875756,1.058422162,0.31155741,0.969030693,-4.624624331,FALSE
249081_at,-0.129273642,7.903092496,-1.058219015,0.311646142,0.969030693,-4.624704849,FALSE
261903_at,-0.113530615,3.254228422,-1.058120884,0.311689011,0.969030693,-4.624743739,FALSE
262204_at,-0.123211704,10.60032239,-1.058042462,0.311723273,0.969030693,-4.624774817,FALSE
253492_at,-0.153841026,6.331451094,-1.05794563,0.311765582,0.969030693,-4.624813188,FALSE
265054_x_at,-0.139377961,3.475491075,-1.057896714,0.311786957,0.969030693,-4.624832571,FALSE
245871_at,-0.337298217,2.875161728,-1.057812432,0.311823789,0.969030693,-4.624865966,FALSE
248437_at,0.121817488,3.140170594,1.057776259,0.311839597,0.969030693,-4.624880298,FALSE
250453_at,0.138260571,3.249610048,1.057669143,0.311886414,0.969030693,-4.624922737,FALSE
257195_at,-0.103891013,2.424533927,-1.057578163,0.311926181,0.969030693,-4.62495878,FALSE
247075_at,-0.106654692,7.258674632,-1.057540745,0.311942538,0.969030693,-4.624973603,FALSE
250207_at,0.172953136,3.758981688,1.05740217,0.312003119,0.969030693,-4.625028496,FALSE
256195_at,-0.107613121,2.875369535,-1.057371119,0.312016696,0.969030693,-4.625040796,FALSE
261084_at,-0.213896276,5.645533311,-1.057335853,0.312032115,0.969030693,-4.625054765,FALSE
266066_at,-0.122096211,2.697608899,-1.057058805,0.312153268,0.969030693,-4.62516449,FALSE
261834_at,0.127941732,2.779498219,1.056957287,0.312197671,0.969030693,-4.625204691,FALSE
248403_at,-0.116411044,7.616745704,-1.056887404,0.312228239,0.969030693,-4.625232364,FALSE
252301_at,0.117563818,2.688795191,1.056836442,0.312250533,0.969030693,-4.625252543,FALSE
260155_at,-0.153426527,5.549912862,-1.056811898,0.31226127,0.969030693,-4.625262261,FALSE
247827_at,-0.170404337,5.852721649,-1.056772902,0.31227833,0.969030693,-4.625277701,FALSE
261765_at,-0.115986541,3.956553963,-1.056741516,0.312292062,0.969030693,-4.625290128,FALSE
265478_at,-0.140276639,10.88083944,-1.056651564,0.312331419,0.969030693,-4.625325742,FALSE
249303_at,-0.123263191,2.973646482,-1.056648076,0.312332945,0.969030693,-4.625327123,FALSE
253135_at,-0.113185945,10.08520866,-1.056528572,0.312385238,0.969030693,-4.625374433,FALSE
249902_at,0.105797576,2.723877594,1.056326755,0.312473563,0.969030693,-4.625454322,FALSE
247746_at,0.241867756,5.195279139,1.056302759,0.312484066,0.969030693,-4.62546382,FALSE
260493_at,0.136575401,4.841058514,1.0562151,0.312522437,0.969030693,-4.625498515,FALSE
265162_at,-0.105111217,8.232868309,-1.056086161,0.312578885,0.969030693,-4.625549546,FALSE
250181_at,-0.132511646,5.868118314,-1.056046074,0.312596435,0.969030693,-4.625565411,FALSE
251687_at,-0.149991495,8.636190034,-1.056044408,0.312597165,0.969030693,-4.62556607,FALSE
263561_at,0.104181907,2.100282205,1.055968946,0.312630205,0.969030693,-4.625595933,FALSE
264161_at,-0.126548243,5.972326563,-1.055645755,0.312771743,0.969030693,-4.625723814,FALSE
249561_at,0.101837703,3.619780465,1.055562112,0.312808381,0.969030693,-4.625756905,FALSE
250572_at,0.232657847,3.563027093,1.05552967,0.312822593,0.969030693,-4.625769739,FALSE
249984_at,-0.100187562,8.041382313,-1.055484005,0.312842597,0.969030693,-4.625787805,FALSE
265183_at,0.295799124,3.650611123,1.055426204,0.31286792,0.969030693,-4.62581067,FALSE
246424_at,0.149691649,6.944379339,1.054984859,0.313061323,0.969030693,-4.625985231,FALSE
253366_at,-0.144869566,4.021384873,-1.054906458,0.313095689,0.969030693,-4.626016234,FALSE
266612_at,0.130223829,2.891911225,1.054855858,0.31311787,0.969030693,-4.626036244,FALSE
263795_at,0.3261743,3.269501728,1.054831256,0.313128655,0.969030693,-4.626045972,FALSE
246959_at,0.387739958,5.834847728,1.054567525,0.313244287,0.969030693,-4.626150247,FALSE
250711_at,-0.117467297,8.301695632,-1.054521642,0.313264407,0.969030693,-4.626168386,FALSE
258815_at,0.192075604,6.334027071,1.054482123,0.313281738,0.969030693,-4.62618401,FALSE
250721_at,-0.10864371,8.076351326,-1.054440591,0.313299952,0.969030693,-4.626200428,FALSE
266222_at,0.848344418,5.398639423,1.054384998,0.313324333,0.969030693,-4.626222404,FALSE
266509_at,0.154545077,6.159211252,1.054227636,0.313393356,0.969030693,-4.626284606,FALSE
255369_at,0.102629039,2.612346139,1.054183603,0.313412672,0.969030693,-4.62630201,FALSE
256235_at,0.109742736,9.194062893,1.05416932,0.313418938,0.969030693,-4.626307656,FALSE
263267_at,0.099959658,9.91115791,1.054124079,0.313438785,0.969030693,-4.626325536,FALSE
244927_at,-0.147195128,3.775778654,-1.053916223,0.313529983,0.969030693,-4.626407682,FALSE
258553_at,-0.098159679,7.52886394,-1.053826669,0.313569282,0.969030693,-4.62644307,FALSE
263406_at,0.287241537,3.566235511,1.053681753,0.313632882,0.969030693,-4.626500331,FALSE
248180_at,-0.115914233,8.262615108,-1.053647474,0.313647928,0.969030693,-4.626513875,FALSE
267220_at,0.163031287,3.759250769,1.053623503,0.31365845,0.969030693,-4.626523346,FALSE
253801_at,0.116788936,3.129537343,1.053457264,0.313731425,0.969030693,-4.626589023,FALSE
266446_at,0.163627389,3.032257136,1.053368226,0.313770516,0.969030693,-4.626624196,FALSE
253641_at,-0.109645486,3.490059048,-1.053317894,0.313792615,0.969030693,-4.626644079,FALSE
262835_at,-0.088459525,3.444437846,-1.053292805,0.313803631,0.969030693,-4.626653989,FALSE
265848_at,-0.095730964,2.77445715,-1.05328123,0.313808714,0.969030693,-4.626658561,FALSE
258869_at,-0.196339095,5.621493447,-1.053179407,0.313853426,0.969030693,-4.626698781,FALSE
261507_at,-0.159208315,6.224485739,-1.053122689,0.313878334,0.969030693,-4.626721182,FALSE
247024_at,-0.616487009,9.695234505,-1.05289527,0.313978221,0.969030693,-4.626810997,FALSE
245270_at,0.101891317,10.33292306,1.052762537,0.314036531,0.969030693,-4.626863411,FALSE
250183_at,0.106707097,3.307721883,1.052597896,0.314108869,0.969030693,-4.626928419,FALSE
250646_at,0.298452094,3.823129386,1.052545187,0.314132031,0.969030693,-4.626949229,FALSE
259380_at,0.465597888,6.188900135,1.052542582,0.314133176,0.969030693,-4.626950257,FALSE
245531_at,-0.113931808,2.693318292,-1.052445444,0.314175863,0.969030693,-4.626988607,FALSE
260614_at,0.130587962,6.605542022,1.052444706,0.314176188,0.969030693,-4.626988898,FALSE
257202_at,-0.120310658,6.565570002,-1.052226172,0.31427224,0.969030693,-4.627075165,FALSE
251498_at,0.107417581,2.748855079,1.052181827,0.314291733,0.969030693,-4.627092668,FALSE
245512_at,-0.114192355,9.824629928,-1.052132168,0.314313564,0.969030693,-4.627112269,FALSE
258132_at,0.129660805,9.141387515,1.052061885,0.314344463,0.969030693,-4.627140009,FALSE
259993_at,-0.14248844,6.473658632,-1.052039389,0.314354354,0.969030693,-4.627148887,FALSE
245743_at,0.125889483,2.885059045,1.052027105,0.314359755,0.969030693,-4.627153736,FALSE
266802_at,0.163960339,6.263787439,1.052008779,0.314367812,0.969030693,-4.627160968,FALSE
245619_at,0.145917948,3.226298298,1.051991562,0.314375382,0.969030693,-4.627167763,FALSE
254727_at,-0.190897905,6.48618884,-1.05168572,0.314509878,0.969030693,-4.627288454,FALSE
261598_at,-0.291049957,4.811945089,-1.051495758,0.314593437,0.969030693,-4.627363404,FALSE
251642_at,0.227849858,6.165330233,1.051418469,0.314627439,0.969030693,-4.627393895,FALSE
247101_at,-0.102939964,6.755091816,-1.051377116,0.314645633,0.969030693,-4.627410209,FALSE
262095_at,-0.18351913,8.507622063,-1.051374508,0.31464678,0.969030693,-4.627411238,FALSE
247677_at,0.092043441,10.01620858,1.051352838,0.314656314,0.969030693,-4.627419786,FALSE
266660_at,-0.169965403,5.617114999,-1.051291537,0.314683286,0.969030693,-4.627443968,FALSE
254404_at,-0.192583011,3.516096357,-1.051241601,0.314705259,0.969030693,-4.627463666,FALSE
253530_at,-0.14187454,6.634297884,-1.051128343,0.314755099,0.969030693,-4.62750834,FALSE
259077_s_at,0.178929318,10.18534999,1.051115723,0.314760653,0.969030693,-4.627513318,FALSE
253414_at,-0.165495634,7.95073217,-1.05096675,0.314826219,0.969030693,-4.627572073,FALSE
255708_at,-0.091571452,2.727914203,-1.05090689,0.314852568,0.969030693,-4.62759568,FALSE
249358_at,0.284402607,6.119784508,1.050677602,0.314953509,0.969030693,-4.627686097,FALSE
256322_at,0.162908314,6.420049896,1.050599311,0.314987981,0.969030693,-4.627716967,FALSE
255911_at,0.123917906,2.350182308,1.050557073,0.31500658,0.969030693,-4.62773362,FALSE
263786_at,0.139980104,8.686383969,1.050498764,0.315032257,0.969030693,-4.62775661,FALSE
257059_at,-0.09976979,2.662025234,-1.05032549,0.315108569,0.969030693,-4.62782492,FALSE
263149_at,0.088583545,2.625576963,1.050262934,0.315136122,0.969030693,-4.62784958,FALSE
261603_at,-0.089891608,9.137743905,-1.050138989,0.315190721,0.969030693,-4.627898436,FALSE
252747_at,-0.152091816,2.943470836,-1.050131365,0.31519408,0.969030693,-4.627901441,FALSE
257252_at,0.10055625,8.21098339,1.050115546,0.315201049,0.969030693,-4.627907676,FALSE
252822_at,0.129997513,7.14446863,1.049942934,0.3152771,0.969030693,-4.627975708,FALSE
266181_at,0.103580599,9.273968416,1.049673285,0.315395931,0.969030693,-4.628081969,FALSE
249090_at,0.100085702,3.237063321,1.049662343,0.315400753,0.969030693,-4.628086281,FALSE
265926_at,-0.156131898,5.993117172,-1.049611633,0.315423105,0.969030693,-4.628106262,FALSE
260030_at,0.500493688,6.194669133,1.049573478,0.315439923,0.969030693,-4.628121296,FALSE
253396_at,-0.141805604,8.275295497,-1.049483816,0.315479447,0.969030693,-4.628156622,FALSE
255212_at,0.117884222,2.200398138,1.049405631,0.315513915,0.969030693,-4.628187425,FALSE
262139_at,0.118699622,2.449792057,1.049310844,0.315555707,0.969030693,-4.628224766,FALSE
254641_at,-0.129615879,6.830178831,-1.049165285,0.315619891,0.969030693,-4.628282104,FALSE
256869_at,-0.143030212,5.003372101,-1.049047816,0.315671696,0.969030693,-4.628328374,FALSE
245480_at,-0.125798985,7.836787326,-1.048943238,0.315717821,0.969030693,-4.628369562,FALSE
266483_at,-0.235251206,5.433177166,-1.048889384,0.315741576,0.969030693,-4.628390772,FALSE
265761_at,0.137290644,5.139342605,1.048829062,0.315768186,0.969030693,-4.628414527,FALSE
