,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
248158_at,0.035306239,7.502723249,0.235581324,0.81789438,0.900046835,-6.003740084,FALSE
265785_at,-0.042253745,2.691197769,-0.235474647,0.817975203,0.900092353,-6.003765719,FALSE
249260_at,0.032123936,3.554694992,0.235142771,0.81822666,0.900325621,-6.003845395,FALSE
253678_at,0.026149766,2.349801683,0.234636769,0.818610091,0.90064592,-6.003966661,FALSE
249996_at,-0.105622316,5.890549974,-0.234615538,0.81862618,0.90064592,-6.003971743,FALSE
252769_at,-0.021939102,3.194608655,-0.234584845,0.81864944,0.90064592,-6.00397909,FALSE
258631_at,-0.02864751,2.440752959,-0.234550206,0.818675691,0.90064592,-6.00398738,FALSE
254880_at,-0.021645273,2.822845469,-0.234490535,0.818720911,0.90065223,-6.004001658,FALSE
264560_at,-0.036901711,4.431163347,-0.234330703,0.818842041,0.900739864,-6.004039885,FALSE
266660_at,0.037876934,5.617114999,0.234281209,0.818879551,0.900739864,-6.004051718,FALSE
254306_at,-0.021137152,9.516448901,-0.234187208,0.818950794,0.900750901,-6.004074184,FALSE
266578_at,0.027223128,2.932119689,0.234117375,0.819003721,0.900750901,-6.004090867,FALSE
263781_at,0.023243546,2.318152431,0.234111659,0.819008053,0.900750901,-6.004092233,FALSE
263581_at,-0.02412947,2.367703725,-0.23388566,0.819179346,0.900895853,-6.004146191,FALSE
264219_at,-0.02292634,8.353149733,-0.233343026,0.819590668,0.901283482,-6.004275537,FALSE
245383_at,-0.026957721,3.198677211,-0.233316416,0.819610841,0.901283482,-6.004281872,FALSE
262964_at,-0.023489009,6.515274541,-0.233045511,0.819816212,0.90144112,-6.004346328,FALSE
254591_at,-0.021421068,2.329522255,-0.23302306,0.819833233,0.90144112,-6.004351667,FALSE
251922_at,-0.038167354,6.055717311,-0.232846075,0.819967412,0.901507726,-6.004393732,FALSE
255461_at,-0.042690654,2.827138923,-0.232761827,0.820031285,0.901507726,-6.004413745,FALSE
260617_at,0.026274901,3.572712196,0.232760332,0.820032419,0.901507726,-6.0044141,FALSE
254368_at,-0.021178498,8.083303324,-0.232734639,0.820051899,0.901507726,-6.004420202,FALSE
263562_at,-0.02088015,2.869004913,-0.232627165,0.820133385,0.901553856,-6.004445719,FALSE
251596_at,-0.024341921,9.361828312,-0.232558655,0.820185329,0.901567508,-6.004461979,FALSE
264457_at,-0.027319134,3.495935716,-0.232331496,0.820357569,0.901713384,-6.004515858,FALSE
252703_at,-0.023785199,8.109043719,-0.232268123,0.820405622,0.901722751,-6.00453088,FALSE
246758_at,-0.024452906,11.29285719,-0.232084185,0.820545099,0.901832597,-6.004574457,FALSE
265474_at,-0.02569981,6.451080566,-0.231795355,0.820764128,0.902029861,-6.004642816,FALSE
261273_at,-0.05609194,5.832216335,-0.231706297,0.820831667,0.902060624,-6.004663877,FALSE
252055_at,0.022957511,8.964566769,0.231594655,0.820916334,0.902072616,-6.004690267,FALSE
255800_at,-0.028524409,2.321497358,-0.231587615,0.820921673,0.902072616,-6.00469193,FALSE
258717_at,0.019841383,9.358727273,0.231501833,0.820986731,0.902100647,-6.004712199,FALSE
247065_s_at,-0.024783896,5.8966524,-0.231394768,0.821067931,0.902146412,-6.004737485,FALSE
248744_at,-0.025122618,6.053353965,-0.231014147,0.821356621,0.902398873,-6.004827286,FALSE
261981_at,0.032612415,2.691656157,0.230987509,0.821376826,0.902398873,-6.004833565,FALSE
260976_at,-0.035120153,5.870116524,-0.230929283,0.821420991,0.902403931,-6.004847288,FALSE
259231_at,0.04580747,8.969688496,0.230606734,0.821665662,0.902609574,-6.004923245,FALSE
257565_at,-0.026974883,2.632809072,-0.230534411,0.821720525,0.902609574,-6.004940262,FALSE
248904_at,-0.032657369,3.551798724,-0.230499194,0.821747241,0.902609574,-6.004948546,FALSE
245312_at,0.026824102,4.868281778,0.230473855,0.821766463,0.902609574,-6.004954506,FALSE
260118_s_at,0.032855176,3.671055761,0.230317987,0.821884708,0.902695984,-6.004991153,FALSE
254375_at,-0.019045558,6.211841785,-0.230183146,0.821987005,0.90276487,-6.005022836,FALSE
249597_at,-0.021980196,2.175649211,-0.230038414,0.82209681,0.902841995,-6.005056823,FALSE
261488_at,-0.033597791,3.148360824,-0.229897397,0.8222038,0.902916021,-6.005089918,FALSE
251669_at,0.031071526,3.295056555,0.229695858,0.822356715,0.903040471,-6.00513718,FALSE
249463_s_at,0.021013504,2.400215764,0.229642844,0.82239694,0.903041169,-6.005149606,FALSE
266328_at,0.023233491,8.534021254,0.229035182,0.822858047,0.903503998,-6.005291827,FALSE
266990_at,0.028749184,2.674652585,0.228809536,0.82302929,0.903648525,-6.005344544,FALSE
257197_at,0.038583995,8.610381483,0.228633521,0.823162875,0.903751693,-6.00538563,FALSE
255318_at,0.030368247,3.792258003,0.228461767,0.823293231,0.903851307,-6.005425691,FALSE
259457_at,-0.017492736,2.23785834,-0.228247849,0.823455597,0.903979022,-6.005475545,FALSE
257157_at,-0.026359128,6.747941879,-0.228204072,0.823488825,0.903979022,-6.005485741,FALSE
246192_at,0.02501596,9.486587585,0.228150282,0.823529654,0.903980337,-6.005498267,FALSE
264117_at,0.021249688,2.574646422,0.228089457,0.823575823,0.903987513,-6.005512428,FALSE
249744_at,0.026531062,2.348584359,0.227932231,0.823695169,0.904004874,-6.005549015,FALSE
254404_at,0.041755321,3.516096357,0.227927326,0.823698892,0.904004874,-6.005550157,FALSE
249404_at,-0.042863998,4.253685302,-0.227911988,0.823710535,0.904004874,-6.005553724,FALSE
248648_at,0.030818235,5.843575364,0.227805057,0.823791706,0.90405046,-6.005578591,FALSE
266554_s_at,-0.018587025,10.28955947,-0.227626337,0.823927378,0.904068046,-6.005620127,FALSE
254411_at,-0.032323599,2.762723529,-0.227617953,0.823933742,0.904068046,-6.005622074,FALSE
248279_at,0.029407525,3.02819798,0.227525618,0.824003838,0.904068046,-6.00564352,FALSE
247958_at,0.029480224,4.46727327,0.227523486,0.824005457,0.904068046,-6.005644015,FALSE
262326_at,-0.026537843,7.802872832,-0.227501963,0.824021797,0.904068046,-6.005649013,FALSE
256340_at,-0.053047587,5.943887494,-0.227470689,0.824045539,0.904068046,-6.005656274,FALSE
250654_at,-0.02779536,2.876231231,-0.227106917,0.824321717,0.904327547,-6.005740659,FALSE
253756_at,-0.024087192,7.454085234,-0.227020277,0.824387498,0.904356218,-6.005760738,FALSE
253074_at,-0.034035577,5.533159296,-0.226467643,0.824807118,0.904773029,-6.00588863,FALSE
265919_at,-0.025291969,2.795594762,-0.225788353,0.825322986,0.905284196,-6.006045411,FALSE
265567_at,0.041222347,4.560243209,0.225749516,0.825352483,0.905284196,-6.00605436,FALSE
261447_at,-0.030969998,7.077860019,-0.225645917,0.825431167,0.905326966,-6.006078226,FALSE
264791_at,-0.03245156,3.010240661,-0.225279087,0.825709791,0.905550085,-6.006162644,FALSE
265492_at,0.021395959,2.367026051,0.225265821,0.825719867,0.905550085,-6.006165694,FALSE
255055_at,-0.03555704,4.413815398,-0.225221288,0.825753694,0.905550085,-6.006175932,FALSE
265653_at,-0.022784426,2.308346216,-0.225134018,0.825819984,0.905568349,-6.006195991,FALSE
265643_at,0.032792792,3.168976236,0.225065416,0.825872096,0.905568349,-6.006211753,FALSE
255750_at,-0.025686199,2.830420023,-0.225042569,0.825889451,0.905568349,-6.006217001,FALSE
247847_at,0.046670793,9.571424168,0.224869674,0.826020788,0.905668822,-6.0062567,FALSE
263642_at,0.020621981,2.502182835,0.224672369,0.826170676,0.905726258,-6.006301968,FALSE
248508_at,0.020202174,8.264963327,0.22464993,0.826187723,0.905726258,-6.006307113,FALSE
249909_s_at,-0.022801692,7.580473075,-0.224609793,0.826218215,0.905726258,-6.006316316,FALSE
252145_at,0.021653735,2.389720236,0.224571648,0.826247194,0.905726258,-6.006325061,FALSE
260642_at,-0.028496599,3.106015024,-0.224539378,0.82627171,0.905726258,-6.006332457,FALSE
257601_at,-0.023306286,4.415970947,-0.224409003,0.82637076,0.905777539,-6.00636233,FALSE
247749_at,-0.023042417,2.966443359,-0.224373265,0.826397911,0.905777539,-6.006370515,FALSE
246689_at,-0.019273433,2.278864809,-0.224311494,0.826444842,0.905785453,-6.006384661,FALSE
256412_at,0.031169051,4.775703918,0.224035004,0.826654915,0.905927603,-6.006447928,FALSE
248146_at,0.018645756,11.86721193,0.224027828,0.826660367,0.905927603,-6.006449569,FALSE
254924_at,0.063692868,6.523793295,0.223983972,0.82669369,0.905927603,-6.006459597,FALSE
252312_at,0.027775883,2.877024684,0.223867654,0.826782071,0.905980931,-6.006486184,FALSE
253813_at,0.035677544,3.673484509,0.223609492,0.82697824,0.906152359,-6.006545144,FALSE
251450_at,-0.021018962,8.17248511,-0.223360565,0.827167402,0.906316094,-6.006601931,FALSE
263511_at,-0.017984524,2.461720263,-0.223294361,0.827217713,0.906327683,-6.006617024,FALSE
249721_at,-0.041079891,3.567871414,-0.22320303,0.827287121,0.906346903,-6.006637837,FALSE
252807_at,-0.022169189,2.12421276,-0.223166707,0.827314725,0.906346903,-6.006646112,FALSE
261629_at,0.025682563,4.099384311,0.222967006,0.827466496,0.906469636,-6.006691585,FALSE
250330_at,0.022891044,7.416850755,0.222912977,0.827507558,0.906471085,-6.006703881,FALSE
250737_at,-0.025616322,8.094432289,-0.22279081,0.827600408,0.90652926,-6.006731672,FALSE
255394_at,-0.027204548,2.860383071,-0.222702918,0.827667211,0.906556088,-6.006751657,FALSE
246078_s_at,-0.031765694,3.093260564,-0.222654004,0.827704388,0.906556088,-6.006762776,FALSE
260543_at,0.02774947,5.482787312,0.222520768,0.827805657,0.906623472,-6.00679305,FALSE
248765_at,0.02954003,5.011793056,0.222356358,0.827930626,0.90667457,-6.006830382,FALSE
262531_at,-0.043010045,3.621969668,-0.222352262,0.827933739,0.90667457,-6.006831312,FALSE
263714_at,0.026607683,7.530973931,0.222302505,0.827971561,0.90667457,-6.006842605,FALSE
252753_at,-0.030551976,2.661847303,-0.222210052,0.828041838,0.906707998,-6.006863581,FALSE
262023_at,-0.028538827,2.533350489,-0.222140157,0.828094969,0.90672265,-6.006879433,FALSE
249265_at,0.019734923,13.30844152,0.22199955,0.828201854,0.906740207,-6.006911308,FALSE
246568_at,-0.019378035,3.137006651,-0.221918872,0.828263184,0.906740207,-6.006929589,FALSE
256458_at,-0.021901215,8.47341063,-0.221909926,0.828269985,0.906740207,-6.006931615,FALSE
267236_at,0.024035868,10.02313031,0.221909893,0.828270011,0.906740207,-6.006931623,FALSE
254333_at,-0.021674882,2.867330677,-0.221688743,0.828438133,0.906875316,-6.006981696,FALSE
259638_at,0.023008738,6.780735358,0.221604827,0.82850193,0.906875316,-6.007000684,FALSE
263544_at,-0.019598407,2.242559097,-0.221590659,0.828512701,0.906875316,-6.007003889,FALSE
257494_at,0.029408785,3.424275591,0.221492667,0.828587201,0.906913343,-6.007026051,FALSE
254523_at,0.028541446,3.785738242,0.221370738,0.828679902,0.906958667,-6.007053613,FALSE
260992_at,0.018689715,2.451056941,0.221333605,0.828708134,0.906958667,-6.007062004,FALSE
265798_at,-0.024551354,7.714099008,-0.221213348,0.828799568,0.907012778,-6.007089169,FALSE
250000_at,0.020837145,10.10421379,0.22116398,0.828837104,0.907012778,-6.007100316,FALSE
260633_at,0.019018532,2.543674028,0.220959947,0.828992241,0.907041699,-6.007146362,FALSE
267069_at,-0.030286123,7.413907755,-0.220937489,0.829009318,0.907041699,-6.007151427,FALSE
262851_at,0.037091088,5.495679282,0.220934999,0.829011212,0.907041699,-6.007151989,FALSE
267326_at,0.035754606,3.401475896,0.220850987,0.829075093,0.907041699,-6.007170934,FALSE
263878_s_at,-0.025376543,6.574924305,-0.220844,0.829080405,0.907041699,-6.007172509,FALSE
252721_at,0.018444221,2.328869069,0.22081544,0.829102123,0.907041699,-6.007178948,FALSE
257313_at,-0.02915385,12.6506477,-0.220716471,0.82917738,0.907080525,-6.007201254,FALSE
251671_at,-0.021885055,2.931325379,-0.220211698,0.82956124,0.907417072,-6.007314863,FALSE
252709_at,0.026264425,2.56446584,0.2202073,0.829564586,0.907417072,-6.007315852,FALSE
262559_at,0.023186821,6.198027697,0.220127708,0.829625116,0.907439767,-6.007333742,FALSE
255200_at,-0.032255565,2.448778194,-0.22003278,0.829697312,0.907475219,-6.007355071,FALSE
252840_at,-0.023262628,2.491319351,-0.219966754,0.829747528,0.907486628,-6.007369901,FALSE
257382_at,0.050340504,2.767070434,0.219737755,0.829921699,0.907633598,-6.0074213,FALSE
253953_at,-0.026315195,5.759444242,-0.219637082,0.829998271,0.907673821,-6.007443879,FALSE
251599_at,0.028468746,8.262009228,0.219111211,0.83039828,0.90806773,-6.007561658,FALSE
262449_at,-0.019357559,2.4237635,-0.218875363,0.830577696,0.908178832,-6.00761439,FALSE
262161_at,0.020659461,8.365659757,0.21887298,0.83057951,0.908178832,-6.007614922,FALSE
256167_at,-0.022806623,2.327064384,-0.218786467,0.830645325,0.90820726,-6.007634251,FALSE
265738_at,0.025955927,8.68428188,0.218652558,0.8307472,0.90827511,-6.007664153,FALSE
258120_at,0.021259568,3.267702812,0.218467047,0.830888338,0.908351311,-6.007705549,FALSE
254454_at,-0.019273612,3.041753354,-0.218456266,0.830896541,0.908351311,-6.007707954,FALSE
257905_at,-0.033202767,3.842447403,-0.218345622,0.830980723,0.908356661,-6.007732626,FALSE
259194_at,0.020251744,9.355542179,0.218345151,0.830981081,0.908356661,-6.007732731,FALSE
263381_at,-0.021816782,2.558660989,-0.217935608,0.831292695,0.908653746,-6.007823944,FALSE
264518_at,-0.02346164,2.341738086,-0.217455386,0.831658126,0.90897376,-6.007930683,FALSE
266217_at,0.024599549,3.261723852,0.217408913,0.831693492,0.90897376,-6.007941,FALSE
265216_at,0.064814489,5.098419583,0.217393774,0.831705013,0.90897376,-6.00794436,FALSE
262442_at,-0.019668456,9.900104545,-0.217182094,0.831866109,0.909106264,-6.007991323,FALSE
246839_at,0.028378288,5.515852552,0.216966606,0.832030112,0.909199767,-6.008039084,FALSE
266476_at,0.020421369,9.922102195,0.216940637,0.832049877,0.909199767,-6.008044837,FALSE
265684_at,-0.021969535,2.221352392,-0.216912559,0.832071246,0.909199767,-6.008051056,FALSE
249310_at,-0.02145399,11.33365248,-0.216731289,0.832209215,0.909306964,-6.008091187,FALSE
259921_at,0.029122118,2.689929928,0.216603272,0.832306654,0.90936987,-6.008119508,FALSE
247158_at,0.020323593,7.068253963,0.216449139,0.832423976,0.909446548,-6.008153584,FALSE
251872_at,-0.024698924,2.232543412,-0.216406312,0.832456575,0.909446548,-6.008163048,FALSE
245712_at,-0.030016999,3.3406755,-0.21633525,0.832510667,0.909453213,-6.008178748,FALSE
257942_at,0.019142763,2.115340504,0.216288302,0.832546405,0.909453213,-6.008189117,FALSE
256496_at,0.029523523,2.668478782,0.216241163,0.832582288,0.909453213,-6.008199527,FALSE
255975_at,-0.029027498,2.785046085,-0.216172759,0.832634359,0.909453453,-6.008214628,FALSE
246208_at,-0.027960338,3.054385015,-0.216136121,0.832662249,0.909453453,-6.008222714,FALSE
259461_at,0.019221451,5.897235923,0.216015884,0.83275378,0.909476214,-6.008249242,FALSE
265948_at,0.117569826,7.853711063,0.215987064,0.832775719,0.909476214,-6.008255598,FALSE
249697_at,-0.016819945,2.259433475,-0.215915002,0.832830578,0.909476214,-6.008271488,FALSE
264084_at,-0.028820196,6.106184212,-0.215899243,0.832842576,0.909476214,-6.008274963,FALSE
253717_at,-0.023691866,5.373633336,-0.215816379,0.832905659,0.909501559,-6.008293227,FALSE
257556_at,-0.030258855,2.940331537,-0.215701485,0.832993128,0.909513229,-6.008318539,FALSE
254156_at,0.022220354,6.091934417,0.215697592,0.832996093,0.909513229,-6.008319396,FALSE
254046_at,0.019606762,2.097597414,0.215430308,0.833199587,0.909691872,-6.008378229,FALSE
257508_at,0.018589762,2.183309598,0.215315792,0.833286777,0.909743521,-6.008403413,FALSE
257807_at,-0.077824645,7.338725252,-0.215166553,0.833400407,0.909793934,-6.008436213,FALSE
250487_at,0.032750308,5.20218011,0.215057326,0.833483576,0.909793934,-6.008460206,FALSE
256648_at,0.02609379,9.719390266,0.21504907,0.833489862,0.909793934,-6.008462019,FALSE
261205_at,-0.022576346,5.866450345,-0.21504561,0.833492497,0.909793934,-6.008462778,FALSE
252306_at,-0.020364583,2.338824874,-0.214860545,0.833633414,0.90990421,-6.008503399,FALSE
251152_at,-0.023865759,5.537735647,-0.214610474,0.833823841,0.910068511,-6.008558233,FALSE
251106_at,-0.026828955,6.52637579,-0.214398108,0.833985564,0.91020147,-6.008604749,FALSE
254829_at,-0.02070857,2.594752979,-0.214341035,0.834029028,0.910205355,-6.008617243,FALSE
261045_at,0.020237698,2.566726198,0.214260089,0.834090675,0.910229083,-6.008634956,FALSE
245419_at,-0.025668135,2.876728805,-0.214195077,0.834140186,0.910239565,-6.008649178,FALSE
263494_at,-0.018168076,9.734435625,-0.214011056,0.834280337,0.910347663,-6.008689411,FALSE
246776_at,0.032149728,4.249114418,0.213917783,0.834351376,0.910347663,-6.008709791,FALSE
250759_at,-0.022634286,2.238384956,-0.213870964,0.834387035,0.910347663,-6.008720017,FALSE
247272_at,-0.026217467,7.537329455,-0.213835822,0.834413801,0.910347663,-6.008727691,FALSE
263186_at,0.029288658,2.962161911,0.213792652,0.834446681,0.910347663,-6.008737117,FALSE
261870_at,0.021199359,2.907266031,0.213750606,0.834478706,0.910347663,-6.008746296,FALSE
257536_at,0.031148187,6.824195973,0.21368353,0.834529795,0.910359858,-6.008760934,FALSE
249535_at,0.022286011,4.159677944,0.213498519,0.834670717,0.910421319,-6.008801288,FALSE
253965_at,-0.022189651,3.650153474,-0.213485016,0.834681002,0.910421319,-6.008804232,FALSE
267630_at,-0.027682591,4.88113995,-0.21345236,0.834705877,0.910421319,-6.00881135,FALSE
253804_at,-0.032349796,5.682527703,-0.213088984,0.834982678,0.910679683,-6.00889049,FALSE
264395_at,-0.057212349,3.683592768,-0.212709069,0.835272102,0.910917853,-6.008973089,FALSE
252387_at,0.047530206,6.115200404,0.212676871,0.835296633,0.910917853,-6.008980082,FALSE
252986_at,-0.037653834,3.958636583,-0.212645075,0.835320856,0.910917853,-6.008986988,FALSE
267375_at,-0.027737155,8.905106484,-0.212579632,0.835370715,0.9109189,-6.009001197,FALSE
266693_at,-0.037143997,6.798135254,-0.212480485,0.835446253,0.9109189,-6.009022716,FALSE
247647_at,-0.024607966,2.483762058,-0.212350731,0.835545113,0.9109189,-6.009050862,FALSE
261056_at,0.027466814,8.691143795,0.212328812,0.835561812,0.9109189,-6.009055615,FALSE
262036_at,0.022307444,2.688227961,0.21225801,0.835615758,0.9109189,-6.009070965,FALSE
245408_at,0.019618918,5.098828682,0.212249201,0.83562247,0.9109189,-6.009072875,FALSE
261054_at,-0.017795054,2.54015607,-0.212245266,0.835625468,0.9109189,-6.009073728,FALSE
246433_at,-0.020939128,4.800258515,-0.212224492,0.835641297,0.9109189,-6.00907823,FALSE
267443_at,0.021662109,2.530090472,0.212108963,0.835729323,0.910949372,-6.009103262,FALSE
246432_at,-0.033929549,3.168844878,-0.212082976,0.835749124,0.910949372,-6.009108891,FALSE
267465_at,-0.039418032,3.590270276,-0.211982016,0.835826052,0.910989691,-6.009130753,FALSE
245596_at,-0.023872243,2.620636392,-0.211890672,0.835895654,0.911022021,-6.009150523,FALSE
254995_at,0.019990938,2.81240713,0.211664697,0.836067849,0.91106207,-6.009199396,FALSE
266834_s_at,0.031090314,6.433349359,0.21160272,0.836115078,0.91106207,-6.009212791,FALSE
256848_at,-0.03610453,8.760625286,-0.211582609,0.836130404,0.91106207,-6.009217137,FALSE
248847_at,0.03329468,3.139759971,0.211577285,0.83613446,0.91106207,-6.009218287,FALSE
256853_at,0.021889998,4.533594215,0.211473527,0.83621353,0.91106207,-6.009240702,FALSE
254493_at,0.025854551,6.358641804,0.211456184,0.836226746,0.91106207,-6.009244447,FALSE
255767_at,-0.019391441,8.173458357,-0.211448598,0.836232527,0.91106207,-6.009246085,FALSE
253427_at,0.016362941,8.619752064,0.211423135,0.836251932,0.91106207,-6.009251583,FALSE
255123_at,-0.023628779,2.664023306,-0.211231943,0.836397637,0.91117729,-6.009292847,FALSE
245046_at,-0.021370286,7.962799838,-0.211140724,0.836467156,0.911209506,-6.009312521,FALSE
263362_at,0.033898126,3.0378564,0.211025048,0.836555316,0.911262023,-6.009337458,FALSE
AFFX-Athal-Actin_3_f_at,-0.017203906,10.86758374,-0.210880007,0.83666586,0.911285733,-6.009368705,FALSE
