"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"threshold"	"Symbol"	"EntrezID"	"LocusID"	"HomologyGroup"
"253616_at"	-1.19959987990243	5.82691416346561	-12.3613010901527	4.14510336417708e-06	0.000622934012082517	5.06737689402879	"FALSE"	"NA"	829161	"AT4G30380"	98385
"248528_at"	1.8724287744512	6.17246732870829	12.3587273696158	4.1510727679326e-06	0.000622934012082517	5.06592963897253	"FALSE"	"SAUR55"	835148	"AT5G50760"	NA
"262026_at"	1.24399843410206	8.74095799991045	12.3351638640424	4.20618038132333e-06	0.000627078264692714	5.0526636282714	"FALSE"	"ATCDPK2,ATCPK11,CDPK2,CPK11"	840471	"AT1G35670"	129448
"254398_at"	-1.938112534989	7.13030804633459	-12.2904811514715	4.31297101913076e-06	0.000638823824327094	5.02742936875539	"FALSE"	"PSBQ,PSBQ-1,PSBQA"	827877	"AT4G21280"	91083
"264635_at"	1.81723908735915	9.98900678128457	12.2471472910471	4.41948127730664e-06	0.000650376567324931	5.00285837997113	"FALSE"	"NA"	842862	"AT1G65500"	NA
"258993_at"	-2.15566859468999	6.2979273393873	-12.228125647409	4.46717337795316e-06	0.000653180927891741	4.99204203344971	"TRUE"	"LHCB4.2"	820043	"AT3G08940"	97296
"247406_at"	1.74195861191346	5.94011616252082	12.1720105048532	4.61130106669872e-06	0.000669960365168139	4.96002311399245	"FALSE"	"ARR6"	836412	"AT5G62920"	118089
"259840_at"	-1.8176118597646	7.97429940693697	-12.0457994660329	4.95512974314924e-06	0.000711852594303082	4.88740240967837	"FALSE"	"PSAH-2,PSAH2,PSI-H"	841653	"AT1G52230"	96194
"245567_at"	2.72909205403369	6.67385072612265	12.0433589008201	4.96205885551031e-06	0.000711852594303082	4.8859897996449	"TRUE"	"GLP9"	827113	"AT4G14630"	136469
"267077_at"	-1.27330507811168	10.2513801892372	-12.0208439845003	5.02650223725161e-06	0.000716590725198182	4.87294305712357	"FALSE"	"MYBC1"	818697	"AT2G40970"	95940
"252374_at"	2.45139996855961	6.9159546739738	11.9323078105987	5.28927496497477e-06	0.000749368707770649	4.82137493509133	"TRUE"	"ARR5,ATRR2,IBC6,RR5"	823965	"AT3G48100"	118089
"253814_at"	1.62501437275035	6.13277585717245	11.917389401367	5.33506715525785e-06	0.000751190628465627	4.81264399756079	"FALSE"	"NA"	828944	"AT4G28290"	NA
"264843_at"	1.25054054808522	7.8806896035839	11.8942047888632	5.40712657721425e-06	0.000754586679440498	4.79905131021477	"FALSE"	"NA"	838751	"AT1G03400"	118028
"256265_at"	2.0723554667384	5.00316805432102	11.8843789570426	5.4379980794109e-06	0.000754586679440498	4.79328178938277	"TRUE"	"NA"	NA	"NA"	NA
"249955_at"	-2.71295110663774	7.83478041794844	-11.877910342399	5.4584306053346e-06	0.000754586679440498	4.78948068208399	"TRUE"	"NA"	832002	"AT5G18840"	101228
"260261_at"	3.25103528213401	7.64184225781248	11.8200319027615	5.64517323113262e-06	0.000775701213265874	4.75536810265985	"TRUE"	"PDE337"	843174	"AT1G68450"	NA
"266462_at"	-1.64251681579207	7.5757838326201	-11.760159481235	5.84600189793398e-06	0.000794126525798924	4.71988637442016	"FALSE"	"ATTSPO,TSPO"	819389	"AT2G47770"	NA
"250051_at"	-1.22719237691785	7.52493759170794	-11.7593145647851	5.84889330706792e-06	0.000794126525798924	4.71938423937346	"FALSE"	"AtMYB56,MYB56"	831648	"AT5G17800"	NA
"258285_at"	-2.3143192262486	8.31665035692247	-11.7412076354344	5.91124842618287e-06	0.000797843648527996	4.70861374115788	"TRUE"	"PSAH-1"	820859	"AT3G16140"	96194
"263276_at"	1.61213206031206	6.70044672992359	11.7096352548375	6.021784154075e-06	0.000807981744437946	4.68978998956924	"FALSE"	"CYP705A13"	815896	"AT2G14100"	115947
"257807_at"	-1.99168218409809	8.1692882217182	-11.6811890751558	6.12338294364983e-06	0.000816502459223683	4.6727824441998	"FALSE"	"GAPA,GAPA-1"	822277	"AT3G26650"	95043
"251358_at"	-1.37584948414582	8.75702547120823	-11.6719274954012	6.15687956977087e-06	0.000816502459223683	4.66723530346767	"FALSE"	"NA"	825288	"AT3G61160"	NA
"256979_at"	-1.92011756562195	8.8730184638684	-11.6604262940168	6.19876550811537e-06	0.000817305440694287	4.66034005846022	"FALSE"	"PSBTN"	821657	"AT3G21055"	119700
"264543_at"	1.91390442986982	5.23289104716934	11.6396608937542	6.27521039015296e-06	0.000822629591950512	4.64787186199321	"FALSE"	"NA"	842028	"AT1G55790"	119704
"264957_at"	1.90457363423907	7.27758392783457	11.613519248067	6.37296961359596e-06	0.000830314276116888	4.63214102261091	"FALSE"	"ATSKP2;2,SKP2B"	844036	"AT1G77000"	75180
"253887_at"	-1.27749470534282	9.00170782064971	-11.5925100010977	6.45278661951508e-06	0.000830314276116888	4.61947060480944	"FALSE"	"ATOPT6,OPT6"	828887	"AT4G27730"	137599
"260743_at"	1.5193014819098	4.32908799122272	11.590383396292	6.4609287775073e-06	0.000830314276116888	4.61818668085637	"FALSE"	"NA"	NA	"NA"	NA
"247073_at"	-1.60158148239468	5.96591161675745	-11.5855607972701	6.47943626255178e-06	0.000830314276116888	4.61527411646129	"FALSE"	"MSP-1,OE33,OEE1,OEE33,PSBO-1,PSBO1"	836789	"AT5G66570"	91601
"260746_at"	1.13150994609513	11.4635141884672	11.5718303681591	6.53245857351852e-06	0.000832432290848925	4.60697451198676	"FALSE"	"ATGSTU19,GST8,GSTU19"	844174	"AT1G78380"	118148
"250187_at"	-1.41101283441694	5.83814773250288	-11.5346599347377	6.67848089721988e-06	0.000846311940364364	4.58445228102827	"FALSE"	"NA"	831288	"AT5G14370"	NA
"261821_at"	-2.04263649577493	7.43903287423257	-11.5189665232679	6.74123861248365e-06	0.000849545042821835	4.57491965764142	"TRUE"	"ATCXXS1,CXXS1"	837696	"AT1G11530"	95417
"256674_at"	1.1343091278065	8.95655855606226	11.5022836876993	6.80868632429819e-06	0.000853330412402427	4.56477054753087	"FALSE"	"NA"	824401	"AT3G52360"	NA
"250415_at"	2.69913862812722	6.94761453587	11.4923371044184	6.84926321375913e-06	0.000853511196187604	4.55871187252874	"TRUE"	"ATGLR2.5,GLR2.5"	830991	"AT5G11210"	111162
"258736_at"	-1.78611343425381	6.19484209447185	-11.4836404813621	6.88496537038664e-06	0.000853511196187604	4.55340991072643	"FALSE"	"NA"	819759	"AT3G05900"	NA
"259875_s_at"	1.84762281635608	7.63429307751434	11.3555087075272	7.43617694623835e-06	0.000916860519695658	4.47478562528373	"FALSE"	"NA"	NA	"NA"	NA
"259040_at"	3.51949380063212	6.98956601287676	11.2986244391733	7.69677440343602e-06	0.0009391497856191	4.43957269934689	"TRUE"	"ATGSTU8,GSTU8"	820083	"AT3G09270"	98376
"250793_at"	1.81932120436874	5.8148452895597	11.2943901925882	7.71658200988908e-06	0.0009391497856191	4.43694395463498	"FALSE"	"NA"	830443	"AT5G05600"	93989
"261474_at"	3.35729347419772	5.45040600513913	11.2892996605508	7.74047170961819e-06	0.0009391497856191	4.43378219897789	"TRUE"	"PER4"	838016	"AT1G14540"	118126
"247631_at"	2.18643219678804	5.26956353952149	11.2545751635523	7.90568400118394e-06	0.000952051140708018	4.41217366468187	"TRUE"	"AGL62"	836165	"AT5G60440"	42093
"260427_at"	-1.40462168616566	10.0266672360088	-11.247439807246	7.94012487656704e-06	0.000952051140708018	4.40772456875423	"FALSE"	"SAUR78"	843575	"AT1G72430"	119708
"249942_at"	1.59762128817046	4.52806398761757	11.2408631230864	7.97201963503865e-06	0.000952051140708018	4.40362113637421	"FALSE"	"AtNIT4,NIT4"	832290	"AT5G22300"	111699
"254970_at"	-1.38364099454751	7.10364901729197	-11.2193782488143	8.07722936962734e-06	0.000957198737740051	4.3901979666374	"FALSE"	"LHCB5"	826626	"AT4G10340"	99515
"257481_at"	1.74736725220771	8.41837967193925	11.2149616907854	8.09905113475799e-06	0.000957198737740051	4.38743520446531	"FALSE"	"ALMT1,ATALMT1"	837363	"AT1G08430"	94977
"255572_at"	-1.58196962096351	6.84615554351056	-11.1837120508	8.25537283508715e-06	0.000970644610146071	4.36785373305101	"FALSE"	"TROL"	827921	"AT4G01050"	92757
"259479_at"	1.99028189669914	7.47924244008697	11.1687531135032	8.33140934143816e-06	0.000974042357832923	4.35845950408452	"FALSE"	"NA"	838483	"AT1G19020"	NA
"247604_at"	2.84785514620765	7.09248748659393	11.1608695921085	8.37180015857558e-06	0.000974042357832923	4.35350322587303	"TRUE"	"COBL5"	836216	"AT5G60950"	NA
"251428_at"	3.38635532764328	9.23714571673438	11.1529927779851	8.41237810140666e-06	0.000974042357832923	4.34854742393342	"TRUE"	"BGLU30,DIN2,SRG2"	825184	"AT3G60140"	118330
"265374_at"	-2.03035236979374	8.81491723012139	-11.1136956163634	8.61817509578098e-06	0.000992831181488708	4.32376709234468	"TRUE"	"PSBX"	815210	"AT2G06520"	NA
"263433_at"	-1.10995768172414	7.14178216697946	-11.0835464862524	8.77993031650699e-06	0.0010063829674348	4.30469192191893	"FALSE"	"ATIPS2,ATMIPS2,MIPS2"	816757	"AT2G22240"	6222
"248622_at"	1.14072411301544	5.54016690900241	11.0686677097484	8.86102181937013e-06	0.00101059953849916	4.29525781745097	"FALSE"	"ATBXL1,BXL1"	834996	"AT5G49360"	99678
"253440_at"	-1.83087658262502	7.82821286277594	-11.0542716623306	8.94029007235261e-06	0.00101226147989679	4.28611692977088	"FALSE"	"TIFY8"	829392	"AT4G32570"	NA
"252984_at"	1.30028575233897	5.70537681664644	11.0499306911938	8.96434980005044e-06	0.00101226147989679	4.28335810798806	"FALSE"	"ATCAD8,CAD-B2,ELI3,ELI3-2"	829955	"AT4G37990"	112107
"253582_at"	1.50778787788662	5.93492847679109	11.0225054949383	9.11805797229632e-06	0.00102110463287527	4.2659018515038	"FALSE"	"NA"	829190	"AT4G30670"	NA
"250680_at"	1.23058952037311	7.48336218285576	11.020009598003	9.13219399853373e-06	0.00102110463287527	4.2643109103346	"FALSE"	"NA"	830545	"AT5G06570"	97018
"259443_at"	2.91785368080667	9.06815808263777	11.0071029027962	9.20569060975624e-06	0.00102245457351712	4.256077777383	"TRUE"	"NA"	837724	"AT1G02360"	91503
"258947_at"	1.88813021864382	4.20713399436992	10.9958630358595	9.27024116809136e-06	0.00102245457351712	4.24889955116667	"FALSE"	"NA"	820033	"AT3G01830"	NA
"253046_at"	1.55557742976112	7.96027727475408	10.9917847629146	9.29378921196749e-06	0.00102245457351712	4.24629307766623	"FALSE"	"CYP81D8"	829891	"AT4G37370"	116531
"262967_at"	-1.37159737421317	6.5734175898403	-10.9866443654674	9.32356647486022e-06	0.00102245457351712	4.24300632508286	"FALSE"	"NA"	843907	"AT1G75730"	NA
"265495_at"	1.04139359154731	7.99543463071102	10.9762621353354	9.38403842320426e-06	0.00102416227958512	4.23636298422098	"FALSE"	"NA"	816063	"AT2G15695"	96463
"248689_at"	-1.44642373342008	6.86236488270612	-10.9169835057637	9.73792966683632e-06	0.00105761306440876	4.19830399196768	"FALSE"	"PAT1"	834867	"AT5G48150"	93757
"246389_at"	-1.22762512777143	7.59093632802613	-10.9095655147256	9.783268592295e-06	0.00105761306440876	4.19352598342833	"FALSE"	"AAP3,ATAAP3"	844074	"AT1G77380"	111523
"260969_at"	2.58189874433519	5.69144809380955	10.8487322705152	1.01642280339331e-05	0.00109361340308497	4.15421265919411	"TRUE"	"ATBETAFRUCT4,AtFRUCT4,AtVI2,FRUCT4,VAC-INV,VI2"	837777	"AT1G12240"	95220
"245209_at"	3.6602812155749	5.77776514399912	10.8396551150312	1.02224990216086e-05	0.00109471926142202	4.14832663299472	"TRUE"	"NA"	831109	"AT5G12340"	92395
"258310_at"	-1.29607127116036	7.95765531934767	-10.8201925992952	1.0348717538669e-05	0.00110092379625518	4.13568875663293	"FALSE"	"ATICE1,ICE1,SCRM"	822287	"AT3G26744"	128666
"267294_at"	-1.37107359208166	5.98234798671013	-10.8158733996466	1.03769669528656e-05	0.00110092379625518	4.1328808621492	"FALSE"	"YCF37"	816898	"AT2G23670"	NA
"245528_at"	1.48259921145514	6.82193365264985	10.7819348250568	1.06020010298942e-05	0.00111959094209206	4.1107763825917	"FALSE"	"PPDK,PPDK,PPDK"	827226	"AT4G15530"	95924
"261553_at"	-1.83649865387094	5.95388250692207	-10.7576472765431	1.07664328941395e-05	0.00113171582633789	4.09491274740634	"FALSE"	"NA"	842648	"AT1G63420"	129163
"252447_at"	1.60160098540004	5.35327963934592	10.7226432186827	1.10085183065238e-05	0.00115185459895325	4.0719832609835	"FALSE"	"NA"	823857	"AT3G47040"	113900
"253722_at"	-1.42691921272375	9.18304961764421	-10.6702869044383	1.13821919826231e-05	0.00118144906431485	4.03754032033092	"FALSE"	"AtC3H49,AtOZF2,AtTZF3,OZF2,TZF3"	829040	"AT4G29190"	111245
"252403_at"	2.78885716193493	6.52526839875249	10.6683420450703	1.13963465546848e-05	0.00118144906431485	4.03625747740935	"TRUE"	"NA"	823963	"AT3G48080"	98265
"246054_at"	-1.15954286423222	10.3251921726458	-10.6614394042957	1.14467445512311e-05	0.00118144906431485	4.03170247238093	"FALSE"	"NA"	830734	"AT5G08360"	NA
"248978_at"	2.39532859057024	5.87804174723207	10.6515806913277	1.15191633898431e-05	0.00118356809424469	4.02519142800586	"TRUE"	"AtPP2-A8,PP2-A8"	834538	"AT5G45070"	76070
"250243_at"	-1.61694500937181	4.4289871760507	-10.5935294552828	1.19562457541178e-05	0.001222968455836	3.98672428712623	"FALSE"	"ABAR,CCH,CCH1,CHLH,GUN5"	831207	"AT5G13630"	94065
"265183_at"	1.28409213642144	6.68486123175735	10.5852420674497	1.20201606336375e-05	0.00122401725023782	3.98121480035519	"FALSE"	"NA"	838985	"AT1G23750"	119676
"256114_at"	-1.07866458061724	8.60552602023088	-10.567739022337	1.21564235608376e-05	0.00123178963224883	3.96956393440856	"FALSE"	"NA"	838256	"AT1G16850"	NA
"251899_at"	-1.70764159728507	7.08690368864097	-10.5578534491107	1.22341553069698e-05	0.00123178963224883	3.96297474548742	"FALSE"	"NA"	824606	"AT3G54400"	97489
"252448_at"	1.98538862069177	8.34278400564153	10.5547727695777	1.22584939289998e-05	0.00123178963224883	3.96092001933105	"FALSE"	"NA"	823858	"AT3G47050"	113900
"259541_at"	-1.5498800756631	5.33754404976243	-10.5338077078627	1.24255883661952e-05	0.00124310381856541	3.94692033501777	"FALSE"	"ASG5"	838654	"AT1G20650"	118182
"249174_at"	1.69867988151099	6.61698660008221	10.524105021601	1.25037909591843e-05	0.00124346370033537	3.94043144096184	"FALSE"	"COR27"	834301	"AT5G42900"	NA
"263539_at"	1.31891130648162	4.35380949765051	10.519855901834	1.25382135500716e-05	0.00124346370033537	3.93758778826582	"FALSE"	"TAT,TAT3"	817022	"AT2G24850"	116011
"248895_at"	-2.38795537124564	7.85543507794273	-10.5129722262993	1.25942066686486e-05	0.00124360975806006	3.93297847143061	"TRUE"	"FLS2"	834676	"AT5G46330"	95395
"245912_at"	1.06003889341216	6.2992150590285	10.4894159661519	1.27879684889641e-05	0.0012524610896142	3.91718144638299	"FALSE"	"SULTR3;5"	832080	"AT5G19600"	134862
"262831_at"	-3.54774865743209	7.34866121418791	-10.4887298843573	1.27936621604607e-05	0.0012524610896142	3.91672080300725	"TRUE"	"NA"	838038	"AT1G14730"	82245
"263673_at"	-2.17535391199143	8.76466798586564	-10.4641089025824	1.29998973899276e-05	0.00126721221993268	3.90016928865921	"TRUE"	"NA"	815024	"AT2G04800"	NA
"256526_at"	1.25856790292857	6.06130592348905	10.3724840874494	1.38011009273763e-05	0.00133523039921839	3.83821845023712	"FALSE"	"NA"	842923	"AT1G66090"	76070
"261817_at"	-2.62127518303359	5.94335162697735	-10.3709760692384	1.38147467871784e-05	0.00133523039921839	3.8371941056404	"TRUE"	"NA"	837339	"AT1G08180"	NA
"263118_at"	1.18350266036353	8.31745774219353	10.3556788891305	1.39540346788937e-05	0.0013430022406142	3.82679457662424	"FALSE"	"MCCA"	838362	"AT1G03090"	10603
"263787_at"	-1.38584832222798	7.1177044385127	-10.341863257214	1.4081198343914e-05	0.00134412407727652	3.81738864608436	"FALSE"	"NA"	819250	"AT2G46420"	91380
"252991_at"	1.32219995577675	8.43677812595172	10.3416096663025	1.40835446939539e-05	0.00134412407727652	3.81721587595885	"FALSE"	"STY46"	830003	"AT4G38470"	76992
"256319_at"	1.6954374479999	3.57942730641461	10.3343086569553	1.41512872389674e-05	0.00134496192467019	3.81223986691507	"FALSE"	"TPPD"	840493	"AT1G35910"	116664
"249457_s_at"	0.999093533419923	7.85583028582751	10.3035562269758	1.44406973136666e-05	0.00135803795658398	3.79124075969918	"FALSE"	"NA"	NA	"NA"	NA
"256828_at"	-1.05413360667309	8.55727450282424	-10.2919719872227	1.45514467969e-05	0.00135803795658398	3.78331382803004	"FALSE"	"NA"	NA	"NA"	NA
"247519_at"	-1.54800397012205	6.52113394313984	-10.2865509749383	1.46036032290904e-05	0.00135803795658398	3.77960115854092	"FALSE"	"ANAC100,ATNAC5,NAC100"	836264	"AT5G61430"	94071
"251895_at"	2.77312622555955	5.17600617263813	10.2862138358573	1.46068538730315e-05	0.00135803795658398	3.77937019695722	"TRUE"	"ATCHITIV,ATEP3,CHIV,EP3"	824608	"AT3G54420"	93028
"254386_at"	-2.65538757756216	10.5917370256882	-10.2829544313826	1.46383227785356e-05	0.00135803795658398	3.77713689809658	"TRUE"	"PRXR1"	828285	"AT4G21960"	130853
"264648_at"	2.93422961686461	7.00210841383958	10.2821510465383	1.46460910705682e-05	0.00135803795658398	3.77658631830872	"TRUE"	"BIP3"	837429	"AT1G09080"	94411
"262314_at"	3.45672825629954	7.48667983199223	10.272929695201	1.47355910788387e-05	0.00136080498991218	3.77026353198844	"TRUE"	"NA"	843418	"AT1G70810"	111621
"262609_at"	-1.46491207508362	5.69007659655965	-10.2475253153504	1.49853746023962e-05	0.00137829191403491	3.75281440962158	"FALSE"	"NA"	837953	"AT1G13930"	118463
"257480_at"	1.47318726385976	7.48333622562871	10.2282408501877	1.51781829078893e-05	0.00138685167722296	3.73953916379051	"FALSE"	"NA"	838134	"AT1G15640"	118136
"264956_at"	-2.14476206073837	8.02938901856009	-10.224478602235	1.52161243735352e-05	0.00138685167722296	3.73694628049306	"TRUE"	"ACR3"	844035	"AT1G76990"	92952
"247535_at"	1.71186770462364	6.24023423870854	10.2200581791333	1.52608404639615e-05	0.00138685167722296	3.7338985453161	"FALSE"	"NA"	836284	"AT5G61620"	NA
"261191_at"	-1.53761006865726	6.50587831895822	-10.1984053269623	1.54820335430667e-05	0.00139552800545024	3.71895011842337	"FALSE"	"GBSS1"	840184	"AT1G32900"	97144
"255595_at"	3.2344397881511	6.92481853565781	10.1900606990124	1.55682431956654e-05	0.00139552800545024	3.71318059579474	"TRUE"	"NA"	828131	"AT4G01700"	91503
"248981_at"	1.20562924153554	9.16080403005083	10.1883939393686	1.55855276975071e-05	0.00139552800545024	3.71202761048209	"FALSE"	"ATNPR3,NPR3"	834545	"AT5G45110"	118903
"248330_at"	1.60020127629478	5.96662194487713	10.1869001945709	1.56010364484792e-05	0.00139552800545024	3.71099414492249	"FALSE"	"NA"	835358	"AT5G52810"	1424
"260517_at"	2.1300971793049	7.95630347575987	10.1751865451943	1.57232595963714e-05	0.00139846485501621	3.70288454479105	"TRUE"	"ATSPP1,SPP1"	841567	"AT1G51420"	111314
"259122_at"	-1.086685261194	8.49645940657753	-10.172019881489	1.57564869679599e-05	0.00139846485501621	3.70069056184285	"FALSE"	"COBL1"	821245	"AT3G02210"	111945
"258402_at"	1.62807953772102	10.7942117024271	10.1287176069063	1.62189084035486e-05	0.00143392752203467	3.67061903832686	"FALSE"	"NA"	820784	"AT3G15450"	95525
"257763_s_at"	1.24406288479905	7.80785699252696	10.1010639405346	1.65222412028028e-05	0.00145181115017948	3.65134618564778	"FALSE"	"NA"	NA	"NA"	NA
"247312_at"	1.02763221747494	6.53758837854197	10.0905963504557	1.66387290408299e-05	0.00145181115017948	3.64403693197609	"FALSE"	"RGLG3"	836518	"AT5G63970"	92417
"260406_at"	2.95332237677663	6.58009807844334	10.089070111527	1.66557911015368e-05	0.00145181115017948	3.6429705540796	"TRUE"	"ATGSTU12,GSTU12"	843328	"AT1G69920"	135507
"246368_at"	2.83260154635912	4.30574163049727	10.0839033821283	1.67136977266368e-05	0.00145181115017948	3.63935936073153	"TRUE"	"NA"	841616	"AT1G51890"	118047
"250095_at"	-1.10564934265446	6.92905190774514	-10.0775514943676	1.67851992074043e-05	0.00145181115017948	3.63491724496153	"FALSE"	"PSY"	831587	"AT5G17230"	91114
"256969_at"	-1.79192345983254	6.64371503170946	-10.0750112692215	1.68138905632058e-05	0.00145181115017948	3.63313997309034	"FALSE"	"NA"	821660	"AT3G21080"	NA
"266967_at"	3.38882005237025	5.33765099124946	10.0703464626896	1.68667231388672e-05	0.00145181115017948	3.62987504956259	"TRUE"	"NA"	818538	"AT2G39530"	117546
"254975_at"	3.92538191332581	5.28630557092522	10.0587904519507	1.69984140490895e-05	0.00145764595661554	3.6217803168283	"TRUE"	"NA"	826642	"AT4G10500"	95318
"254432_at"	1.25410893536893	9.23210016834081	10.0460163316809	1.71453405587953e-05	0.00146473864474203	3.61282133659943	"FALSE"	"NA"	827831	"AT4G20830"	118018
"248004_at"	1.15969409583263	7.45334778571013	10.034748584347	1.72761331957954e-05	0.0014704052171496	3.60490923869817	"FALSE"	"PRA1.G2"	835722	"AT5G56230"	118348
"260490_at"	-1.47894599501076	7.47433463178205	-10.0214078832685	1.74324482899655e-05	0.00147348242000502	3.59552988440231	"FALSE"	"ABCG12,AtABCG12,ATWBC12,CER5,D3,WBC12"	841575	"AT1G51500"	95747
"265188_at"	-1.06888394085598	9.12960674198513	-10.0104543161807	1.75619885737712e-05	0.00147348242000502	3.58781937642239	"FALSE"	"ALDH2B,ALDH2B7"	838991	"AT1G23800"	115470
"252908_at"	2.99474620915042	7.57979825945397	10.0097443012794	1.75704229022355e-05	0.00147348242000502	3.58731928325373	"TRUE"	"NA"	830121	"AT4G39670"	94412
"255674_at"	-1.25918374294215	8.63919166382134	-10.0097226369845	1.75706803262326e-05	0.00147348242000502	3.58730402362092	"FALSE"	"PIP1;4,PIP1E,TMP-C"	827956	"AT4G00430"	37507
"253164_at"	1.58692930198523	5.19573418590831	9.96159648770004	1.81532019620128e-05	0.00151523611366846	3.55332279010344	"FALSE"	"NA"	829725	"AT4G35725"	NA
"262183_at"	1.06310846132462	7.19102568772168	9.95769021192014	1.8201433368924e-05	0.00151523611366846	3.55055734590026	"FALSE"	"NA"	844125	"AT1G77890"	118450
