Affymetrix-ID	FC_front.CEL	FC_rear.CEL	FS_front.CEL	FS_rear.CEL	GS_front.CEL	GS_rear.CEL	Ensembl-ID
260708_at	8.750748075	8.750584639	8.906525917	9.017340584	8.823893125	8.777700505	AT1G32310
260707_s_at	10.30954676	10.30452448	10.01054821	10.08082269	9.7357451	9.854805164	AT1G32410
260706_at	6.701683675	6.536263409	6.561276481	6.506896162	8.559442987	8.015068773	AT1G32350
260705_at	10.52192382	10.53967903	10.25276212	10.38595955	10.37686665	10.34018776	AT1G32400
260704_at	5.529750772	5.689610222	5.426920471	5.532937567	5.30394995	5.671703524	AT1G32470
260703_at	4.994010528	5.230085574	4.849100432	4.736385678	4.704888798	4.90190702	AT1G32270
260702_at	3.905684674	4.333980788	4.181489118	4.023780736	4.100431587	3.969008585	AT1G32250
260701_at	7.24124944	7.238074255	7.307178645	7.461254302	7.425244638	7.246518227	AT1G32330
260700_at	8.710121467	8.680309902	8.629354876	8.614760777	8.301014244	8.475937118	AT1G32260
260699_at	3.612591952	3.508204318	3.421072068	3.323386747	3.426811644	3.596967564	AT1G32320
260698_at	4.188746383	4.349442234	4.037916004	4.05440714	3.919968095	3.935605821	AT1G32300
260697_at	8.807883525	8.646728596	8.796710691	8.499646072	8.589913977	8.702352011	AT1G32530
260696_at	6.423626291	5.915130139	6.376674283	6.081740051	6.466919543	6.489755852	AT1G32520
260695_at	8.619478124	8.56650631	8.246590416	8.339740791	8.592602228	8.462649024	AT1G32490
260694_at	4.741440697	5.020016857	4.863948287	4.910521718	4.904903545	4.98864891	AT1G32480
260693_at	4.880266145	4.712121616	4.754466861	4.814062066	4.79417146	4.641564258	AT1G32450
260692_at	4.80688063	4.853727766	4.542553485	4.731251936	4.654277818	4.748209561	AT1G32430
260691_s_at	2.977222196	3.014513835	2.851021113	2.836276817	3.121094102	3.000014084	AT1G32390 /// AT2G23880
260690_at	9.88809614	9.756471186	9.570331345	9.478168728	9.918726488	9.717544409	AT1G32340
260689_at	7.877220127	8.264205529	7.915857768	7.821789545	7.808406853	8.119692848	AT1G32290
260688_at	5.530272018	5.173033844	5.650462946	5.425619307	5.471640147	5.676236364	AT1G17665
260687_at	7.866426182	7.775054442	7.726604914	7.59824229	8.215869439	8.183306879	AT1G17530
260686_at	7.949352237	8.246061721	7.957044579	7.945163987	8.09323325	7.907867824	AT1G17620
260685_at	5.937975159	5.828469416	5.95607166	6.22702434	5.725653336	5.922183142	AT1G17650
260684_at	7.76206072	7.327722502	7.501780243	7.339489164	7.106985849	7.039574746	AT1G17590
260683_at	7.513035771	7.772194294	8.120224727	8.476189449	7.958399719	8.112127089	AT1G17560
260682_at	9.46029911	9.546425267	9.32446824	9.253809967	9.291800231	9.387210804	AT1G17510
260681_at	4.988900001	4.815407473	4.891308611	4.830193023	4.718111673	4.659309593	---
260680_s_at	6.192400283	6.290902462	6.288702294	6.319799626	6.105847296	5.938295401	AT1G08000 /// AT1G08010
260679_at	7.357030695	7.230165626	7.29114719	7.336573732	7.265756698	7.103656366	AT1G07990
260678_at	8.896092184	8.960821353	8.701622803	8.911069955	8.868094152	9.018056397	AT1G07970
260677_at	6.518549935	6.339378999	6.423036714	6.443851294	6.513350206	6.492510373	AT1G07910
260676_at	6.756156139	7.239831179	6.5567207	6.982676516	7.501730488	7.188069215	AT1G19450
260675_at	7.785988875	7.587121037	7.65809645	7.525069319	6.738976013	6.547284019	AT1G19430
260674_at	6.200819096	6.263139514	6.197594636	6.173423479	6.067138389	6.142232076	AT1G19370
260673_at	8.660653298	8.742607012	8.371205434	8.303218573	8.147493807	8.464380393	AT1G19330
260672_at	6.415549448	6.363201906	6.322417612	6.281282498	6.193347338	6.378211462	AT1G19480
260671_at	7.965528995	8.006625074	7.630610336	7.794382215	8.076972725	7.990757188	AT1G19310
260670_at	6.871138369	6.791251144	6.607592124	6.914560594	6.657813033	6.639250298	AT1G19520
260669_at	5.979294152	6.096522041	5.986449191	5.801648321	5.686146324	5.697964598	AT1G19340
260668_at	10.76464093	10.39410222	10.45676327	10.36453829	10.37045835	10.59871201	AT1G19530
260667_at	5.702716717	5.723103373	5.96324578	5.985657431	6.06617243	6.170283589	AT1G19440
260666_at	4.575308744	4.951548781	4.643553041	4.661343541	3.878166433	4.198068379	AT1G19300
260665_at	9.769105194	9.506813338	9.524938991	9.501684832	9.388920981	9.237826045	AT1G19360
260664_at	2.88685796	2.755289063	2.573061541	2.725772297	2.766449717	3.047551456	AT1G19510
260663_at	8.25669374	8.225322706	8.223710669	8.381475279	8.308048136	8.365977008	AT1G19520
260662_at	9.484668734	9.455351752	8.799055535	8.668990057	8.24645609	8.656020719	AT1G19540
260661_at	3.985309258	4.089705452	3.558200101	3.956387268	3.901198908	4.051804774	AT1G19500
260660_at	5.551957204	5.409212078	5.851909726	5.479417641	5.489959343	5.333766234	AT1G19485
260659_s_at	4.754185247	4.744875143	4.534443711	4.506402648	4.998588302	4.703272224	AT1G19460 /// AT1G19470
260658_at	4.711433844	4.918525896	4.305616075	4.593823015	4.640925773	4.949435104	AT1G19410
260657_at	3.196726744	3.210582396	3.229544034	3.323925282	3.321345549	3.096583666	AT1G19390
260656_at	9.071713392	8.881828306	9.383402934	9.126525867	8.506731565	8.428237549	AT1G19380
260655_at	4.314836378	4.476717475	3.875568333	3.952380987	4.100087981	4.159858368	AT1G19320
260654_at	4.792886072	5.004170795	4.970989766	4.905080456	4.6337424	4.724764763	AT1G19290
260653_at	8.587787351	8.578311702	8.532872458	8.555167993	8.851529102	8.693827323	AT1G32440
260652_at	8.700246645	8.43952445	8.625087919	8.44245331	8.284790513	8.149592651	AT1G32360
260651_at	11.88551305	11.74245967	11.82817926	11.75940032	12.07404892	12.0361507	AT1G32460
260650_at	8.314562146	8.142576825	8.185430968	8.303992327	8.255961476	8.219918638	AT1G32370
260649_at	4.725610933	5.249267444	5.036489301	4.768383057	5.001000015	5.308537603	AT1G08080
260648_at	7.622098765	7.596121292	7.842906305	7.805248157	9.673730077	8.983338177	AT1G08050
260647_at	7.532275201	7.532859046	7.218608947	7.433186312	7.027725774	6.999753057	AT1G08030
260646_at	4.544656453	4.458278891	4.664353213	4.551291125	4.304010276	4.271488988	AT1G53340
260645_at	6.466292144	6.760089302	6.306619921	6.33482013	6.798557011	6.763096086	AT1G53300
260644_at	7.017213071	7.270087917	7.386828959	7.50083498	7.433245051	7.369729148	AT1G53290
260643_at	4.475434479	4.428641779	4.053801234	4.245949446	3.994214728	4.436933967	AT1G53270
260642_at	5.629722416	5.7231175	5.372764708	5.615369842	5.399143705	5.690852773	AT1G53260
260641_at	7.159515626	7.306275392	6.979488309	7.100904944	7.246727399	7.342672077	AT1G53200
260640_at	5.380939501	5.339579291	5.54274453	5.313591049	5.348663866	5.252475644	AT1G53350
260639_at	6.29049969	5.492522362	7.186559909	6.349143075	4.85794803	4.620839909	AT1G53180
260638_at	10.28363816	10.21643866	9.898839347	9.897892925	9.802958069	9.845263161	AT1G62390
260637_at	11.16592088	10.93779824	11.1354037	10.79532064	9.105835139	9.279608727	AT1G62380
260636_at	7.504002158	7.625092152	7.738726296	8.014778082	7.967835553	8.112167168	AT1G62430
260635_at	9.732825905	9.576689027	9.336371994	9.408836216	9.596878648	9.47993332	AT1G62422
260634_at	3.3149052	3.751562176	3.209967458	3.186080434	3.317552382	3.320493204	AT1G62410
260633_at	3.640107769	3.655340003	3.498047024	3.485878219	3.465333901	3.546732636	AT1G62400
260632_at	4.481939544	4.394137725	4.145500633	4.02255198	4.174818001	4.400917156	AT1G62360
260631_at	7.2853736	7.034879557	7.247007208	7.323149863	7.025072496	7.252333331	AT1G62350
260630_at	4.155596014	4.252891814	4.052495097	4.075992919	4.000505674	4.197431152	AT1G62340
260629_at	8.339945139	8.330007504	8.290045343	8.250270646	7.055616779	7.342590251	AT1G62330
260628_at	5.879034501	6.304568766	6.222662407	6.51784906	6.42600285	6.634871806	AT1G62320
260627_at	4.888085472	4.519188981	5.116624436	4.833365135	5.626379827	5.397832868	AT1G62310
260626_at	7.955155756	8.073032658	8.053797398	7.940492829	7.885640935	7.940398631	AT1G08040
260625_at	6.725616733	6.862824651	6.476036266	6.422184422	6.2759071	6.262826924	AT1G08060
260624_at	5.741561257	5.570237809	5.29065276	5.510507451	5.369208461	5.706377838	AT1G08100
260623_at	5.348425053	5.530223006	5.125476597	5.295944231	5.787118933	5.813103501	AT1G08090
260622_at	8.20753749	8.186159613	8.181308408	8.013621604	7.852265784	7.916816308	AT1G07980
260621_at	3.337823786	3.508680801	3.201666737	3.1879436	3.118238913	3.273209196	AT1G08065
260620_at	5.243208271	5.148413623	5.30700414	5.096458787	5.419280848	5.242803371	AT1G08070
260619_at	10.09652986	10.1324271	9.930333314	9.959481149	9.834417989	10.12734244	AT1G08110
260618_at	5.801436401	5.09269748	5.925765429	5.986944502	5.889300897	5.315954545	AT1G53230
260617_at	5.333929466	5.252543663	5.494187459	5.555498599	5.485869257	5.423190911	AT1G53345
260616_at	9.672138659	9.582288718	9.79350029	9.6713478	9.436003126	9.614216978	AT1G53280
260615_at	10.81180261	10.89026198	10.65606505	10.87493674	10.75061863	10.94620628	AT1G53240
260614_at	8.936236601	8.783630401	8.860566044	8.793636699	8.758461642	8.739731465	AT1G53390
260613_at	8.311118372	8.19733385	7.950197553	7.871844621	7.78936659	7.84587759	AT1G53380
260612_at	3.288341758	3.376069354	3.066361067	3.230166306	3.535188028	3.426036692	AT1G53360
260611_at	3.325125036	3.450914929	3.30224084	3.113773431	3.048198672	3.217012779	AT2G43670
260610_at	11.79614856	11.72850204	11.78001617	11.69217527	11.5343913	11.51539053	AT2G43680
260609_at	6.886915302	6.79198312	7.533396529	7.597880234	7.004096994	6.858885535	AT2G43690
260608_at	3.978206513	3.880777626	3.97560732	4.109060235	4.189679213	4.158100672	AT2G43870
260607_at	5.957384523	5.901489283	6.212427205	6.209206315	6.804121788	6.58819645	AT2G43700
260606_at	8.576479342	8.886890911	8.353950951	8.586696338	8.795252395	8.855681494	AT2G43770
260605_at	8.001019172	7.955689281	8.424198107	8.370234071	8.099288619	8.321520204	AT2G43780
260604_at	10.11548099	10.1949452	9.914484515	9.966070553	10.01951047	10.0429055	AT1G55840
260603_at	7.951109456	7.929454853	7.912585099	7.928916325	7.532733388	7.490437305	AT1G55960
260602_at	10.30033812	9.887082765	10.32813688	9.679223698	10.06627095	10.03132122	AT1G55920
260601_at	7.411869944	7.352227633	6.078028612	7.192030811	6.17032942	5.892151936	AT1G55910
260600_at	2.89629978	3.02886458	2.920804115	2.941994212	2.928120135	2.929212375	AT1G55950
260599_at	3.503537982	3.554024949	3.367366695	3.675720261	3.492153182	3.538506838	AT1G55940
260598_at	6.80756067	6.614339776	6.93756134	6.990769053	6.645401259	6.873228232	AT1G55930
260597_at	6.895180833	7.013899783	6.933096024	7.001530099	6.903679394	6.993928722	AT1G55915
260596_at	9.199263853	9.310628175	9.262736331	9.521777298	9.429874186	9.663079734	AT1G55900
260595_at	9.469994699	9.300939407	9.309541495	9.419307341	9.317277167	9.436062029	AT1G55890
260594_at	7.653472952	7.745455832	7.44845733	7.563853251	7.438207749	7.652887235	AT1G55880
260593_at	6.358131658	6.282972806	6.1280857	6.096176854	5.991534297	6.180957815	AT1G55870
260592_at	9.443358856	7.773653639	9.447303894	9.056881824	9.836657706	9.146531788	AT1G55850
260591_at	2.999712781	3.006272195	2.870422787	2.870546398	2.962713744	2.91832563	AT1G53325
260590_at	10.23863867	10.11193782	10.47618838	10.31381495	10.46302071	10.32876107	AT1G53310
260589_at	7.481262649	7.045524651	7.792954405	7.531459009	7.588262198	6.886998496	AT1G53400
260588_at	9.403540946	9.246263997	9.37246541	9.32070515	9.292213815	9.261774928	AT1G53320
260587_at	11.4705886	11.48573148	11.18905046	11.37885207	10.80984256	11.14404924	AT1G53210
260586_at	11.70106283	11.76959303	11.60291753	11.56500747	11.91592491	11.94200293	AT2G43630
260585_at	9.612382842	9.931974675	9.451160889	9.803819167	9.506947991	9.822494394	AT2G43650
260584_at	7.44481541	7.688647394	7.268743336	7.410059151	7.91868166	8.508001849	AT2G43660
260583_x_at	3.890188156	3.836427776	3.296313075	3.690350966	3.676729007	3.868701448	AT2G47220
260582_at	2.908574461	3.068877424	2.969747919	2.846502242	3.007689615	3.015898496	AT2G47200
260581_at	6.092813349	6.041836107	5.906050615	5.646499572	5.450733398	5.863723429	AT2G47190
260580_at	8.55208928	8.740813472	8.407121238	8.373142895	8.407957848	8.407957848	AT2G47390
260579_at	11.49691366	11.47406707	11.57188016	11.4947619	11.62043458	11.67838457	AT2G47380
260578_at	7.149354386	7.101452082	7.237832416	7.138630891	7.010930213	6.952114821	AT2G47350
260577_at	3.998191328	4.08966656	3.977391666	4.04430881	3.927429271	3.991224674	AT2G47340
260576_at	4.977234468	4.629603937	4.686005774	4.736385678	4.5648022	4.757716296	AT2G47310
260575_at	4.671425215	5.017921803	4.247884876	4.597180521	4.733763597	4.515605125	AT2G47300
260574_at	5.094680334	5.268367829	4.88036463	5.102937214	5.005094741	5.106960635	AT2G47300
260573_at	3.553331296	3.673759396	3.677137145	3.690019403	3.44519878	3.544053865	AT2G47280
260572_at	9.53804037	9.384648521	9.420835159	9.32580787	9.625630599	9.333321117	AT2G43760
260571_at	8.784442591	8.784044906	8.494968147	8.417434733	8.779227954	8.452612354	AT2G43790
260570_at	11.55887735	11.6606892	11.33004138	11.43681541	11.10170198	11.22279253	AT2G43710
260569_at	12.01223486	12.06260493	12.12003881	12.16931647	12.18366538	12.31736073	AT2G43640
260568_at	9.750883891	9.344637669	10.25676103	9.80494381	11.78934568	10.91834499	AT2G43570
260567_at	4.216706199	4.215794714	4.864420795	4.129385771	4.94477533	4.385432751	AT2G43820
260566_at	9.6898845	9.767360318	9.75660942	9.600081614	9.534945987	9.700787682	AT2G43750
260565_at	4.234373817	4.142447037	4.490079809	4.551620908	3.900850752	4.149243789	AT2G43800
260564_at	7.318757321	7.43809859	7.208209407	7.494936274	7.436465656	7.764589147	AT2G43810
260563_at	3.519917039	3.572534039	3.245834284	3.398677855	3.357835426	3.663622657	AT2G43840
260562_at	6.105133484	5.816252771	6.342339488	6.32411304	6.187295487	6.287729323	AT2G43850
260561_at	5.690382474	5.809678098	5.340157423	5.423796841	5.646641508	5.558588261	AT2G43580
260560_at	12.25923701	12.21588395	12.15532432	12.09711149	12.51918303	12.36774809	AT2G43590
260559_at	4.393592297	4.415408313	4.352748613	4.35824296	4.243516567	4.350812186	AT2G43860
260558_at	4.414153249	4.298831281	4.279882916	4.27295488	4.371384892	4.368935985	AT2G43600
260557_at	5.80743222	5.711011192	5.427431345	5.516026821	6.552901278	6.094511132	AT2G43610
260556_at	11.55451216	11.61614199	12.03853682	12.00300541	13.04971642	12.4567861	AT2G43620
260555_at	11.29828149	11.1628734	11.22345962	11.17876538	11.30798044	11.42864532	AT2G41780
260554_at	10.03876657	9.831175395	9.653625411	9.629006681	9.995364573	9.881316355	AT2G41790
260553_at	12.58163971	12.84686285	12.73648255	12.97935943	12.42475736	12.77197625	AT2G41800
260552_at	9.392544132	9.5205028	9.278664265	9.267624497	9.141264359	9.329998343	AT2G43430
260551_at	12.03261679	11.79342298	12.01161327	11.80869161	12.95127044	12.88570217	AT2G43510
260550_at	10.47708252	10.46360096	10.22750782	10.32136987	9.984118613	10.11834773	AT2G43420
260549_at	4.386883883	4.280314127	4.081437625	4.188423195	4.462892857	4.435906206	AT2G43535
260548_at	9.50932157	9.266049649	9.807791737	9.856517191	9.182942052	9.293989746	AT2G43360
260547_at	6.826052432	5.812179441	7.487445089	7.499686294	6.091665886	5.920891548	AT2G43550
260546_at	7.250278899	6.772430701	7.522571957	7.482077881	8.767051988	8.576902008	AT2G43520
260545_at	8.557705895	8.21837626	8.744130886	8.719090463	8.577717398	8.627846039	AT2G43350
260544_at	11.05405001	10.50307052	11.17866397	10.81714728	10.61967191	10.64661272	AT2G43540
260543_at	8.072516674	7.943241705	7.961654392	7.910864173	7.600466871	7.86328474	AT2G43330
260542_at	8.995889045	8.792464247	9.312519947	9.351558948	8.520094956	8.802548855	AT2G43560
260541_at	3.28134143	3.363212044	3.207425812	3.397579826	3.173459685	3.335103848	AT2G43530
260540_at	9.613340197	9.406048171	9.3577868	9.231145108	9.008051523	9.103038541	AT2G43500
260539_at	3.256518234	3.406908669	3.127422737	3.256518234	3.145686906	3.373626976	AT2G43480
260538_at	12.28367104	12.27114871	12.36071721	12.45674174	12.46645248	12.55941315	AT2G43460
260537_at	3.3149052	3.390621614	3.287181707	3.165580007	3.332351145	3.218762755	AT2G43450
260536_at	8.161050862	8.160716093	7.96769421	8.119757883	8.818241291	8.613475402	AT2G43400
260535_at	2.714456912	2.767036974	2.95578494	2.74673562	2.695145806	2.928058899	AT2G43390
260534_at	4.169185739	4.099302355	4.088321277	3.964109164	4.010742899	3.845011494	---
260533_at	7.516689868	7.276981776	7.628656301	7.53715145	7.336368196	7.510184088	AT2G43370
260532_at	7.618330369	7.684737634	7.566732817	7.670114061	7.711700094	7.47410192	AT2G47330
260531_at	2.867886994	2.839782907	2.783820404	2.697824707	2.611510145	2.722921174	AT2G47240
260530_at	11.0542174	11.17135871	11.06402853	11.12270272	11.07334901	11.12045324	AT2G47320
260529_at	10.3291254	10.01195348	9.875997437	9.892764143	8.963064369	9.192561488	AT2G47400
260528_at	9.095685772	9.299799897	9.059748837	9.440897951	9.00461589	9.659370942	AT2G47260
260527_at	2.797484461	2.770731649	2.841288894	2.639104516	2.631479773	2.61135282	AT2G47270
260526_at	6.666727423	6.596224374	6.748825703	6.726997421	6.714193495	6.853920143	AT2G47410
260525_at	8.432918115	8.220097804	8.479050261	8.456085326	8.573104735	8.371422072	AT2G47250
260524_at	6.966385269	6.916254687	7.151086448	7.144785613	6.56846675	6.715598196	AT2G47230
260523_at	7.619843152	7.412895373	7.824297135	8.065549072	7.995428576	7.960046084	AT2G41720
260522_x_at	7.988932835	9.129594846	7.594004188	7.867754279	10.41965762	10.32898431	AT2G41730
260521_at	7.577586979	7.407750217	7.797597348	7.809051501	7.875550917	7.751232534	AT2G41740
260520_at	8.298594289	8.286221207	8.199916482	8.172372181	8.254676508	8.292576562	AT1G51590
260519_at	9.019971892	9.102119225	9.164807567	9.096091127	9.054622725	8.957089431	AT1G51540
260518_at	4.064695457	4.10028516	4.264251596	4.110167224	4.421680243	4.495861386	AT1G51410
260517_at	7.12851614	6.853353769	7.837784718	7.734736103	9.451107243	8.795581831	AT1G51420
260516_at	7.141532148	7.207481876	7.04691939	6.835143361	6.835317181	6.914978184	AT1G51450
260515_at	4.979276122	5.047749066	4.583082957	4.602932882	4.576182032	4.959150142	AT1G51460
260514_at	3.092481295	3.425284104	2.940296722	3.294314605	3.211508892	3.166057395	AT1G51480
260513_at	3.140708423	3.330462798	3.312186477	3.335469205	3.100873709	3.214161574	AT1G51490
260512_at	3.093004482	3.008992317	3.242347525	3.226799276	3.062816452	2.924381653	AT1G51520
260511_at	9.184632222	9.274836481	9.051000726	9.217826038	8.842942736	8.834045491	AT1G51570
260510_at	8.238641825	8.280178666	8.350519931	8.357282608	8.318620201	8.118352708	AT1G51580
260509_at	8.587428432	8.700354553	8.471274771	8.646604968	8.567644367	8.631196313	AT1G47240
260508_at	10.07416645	10.02621891	9.952412761	10.09583075	10.15940096	10.13715605	AT1G47260
260507_at	8.075339998	8.187121423	8.474800866	8.536412295	8.584399992	8.399038925	AT1G47200
260506_at	7.978879189	7.821474747	7.767845721	7.978749208	7.887542828	7.945163998	AT1G47210
260505_at	7.558792635	7.662419926	7.492984254	7.525734675	7.539759417	7.354253128	AT1G47230
